"SiteSubsitePlot","SITE","SUBSITE","PLOT","MOISTURE","LAT","LONG","ELEV","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","TempAvSum","PrecipAnn","FRic_slopes","FEve_slopes","SR_slopes","FDis_slopes","ShrubCover_slopes","GraminoidCover_slopes","ForbCover_slopes","WarmQSlope","PrecSlope"
"THUFUVER:SALIXHEATH:SALIXHEATH3_9","THUFUVER","SALIXHEATH","SALIXHEATH3_9","DRY",64.57,-18.6,600,0.25,"Subarctic",64.5,-18.5,"64.5_-18.5","GreenIceland",6,952,-0.140106545442517,-0.00245783259485603,-0.0521936459909224,-0.01237023907118,2.2039237427623,-0.760310323297866,-1.44361341946444,0.03978527250744,2.22633053221282
"TOOLIK:DRY:3","TOOLIK","DRY","3","DRY",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,1.0026206388875,-0.0167937820419791,0.139534883720939,0.0200120404872232,0.108016014992763,-0.00664451827239909,-0.101371496720363,0.0356486549698011,0.968907563025222
"TOOLIK:DRY:5","TOOLIK","DRY","5","DRY",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.321259609100845,-0.0259434360340589,0.0899999999999976,-0.00705902560216504,-0.125843264287186,0.0411825017088137,0.0846607625783768,0.0356486549698011,0.968907563025222
"TOOLIK:DRY:6","TOOLIK","DRY","6","DRY",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,-0.25771173084613,0.00983366735998832,-0.0604651162790661,-0.0188624136280955,0.198302592889612,-0.198302592889611,0,0.0356486549698011,0.968907563025222
"TOOLIK:IMNAVAIT:10","TOOLIK","IMNAVAIT","10","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0451435144253532,5.30392668586267e-05,0.0166666666666667,-0.0160420564227856,0.2472880537983,0.457988438821221,-0.70527649261952,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:11","TOOLIK","IMNAVAIT","11","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.15275837057629,0.0070218308380895,-0.0833333333333334,0.0115450983520795,0.305024976899977,-0.163811648186648,-0.141213328713328,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:12","TOOLIK","IMNAVAIT","12","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.138034836657083,-0.00208638574092846,0.0333333333333333,-0.0069413968439997,-0.00550397579795875,0.166656870135398,-0.161152894337441,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:13","TOOLIK","IMNAVAIT","13","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0973777508198534,-0.006822380287065,0.0666666666666667,-0.0112033374436625,-0.713046352144097,1.04693051309593,-0.333884160951828,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:14","TOOLIK","IMNAVAIT","14","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.209134357124556,-0.00299718109722253,0.133333333333333,-0.0131802223681638,-1.0684829010552,0.888071480917753,0.180411420137449,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:15","TOOLIK","IMNAVAIT","15","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.130752438537837,-0.00629043791506152,-9.1569651732556e-17,-0.0200318367859478,-1.55649216208234,1.42462782214346,0.131864339938881,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:16","TOOLIK","IMNAVAIT","16","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.447370237364493,0.00903032414525673,0.166666666666667,-0.028064820826348,-0.40260659014277,0.319584589312547,0.0830220008302202,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:18","TOOLIK","IMNAVAIT","18","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.177597680568639,-0.00221436183443206,0.0833333333333516,-0.0443893057764055,1.51439645625702,-2.0681063122925,0.553709856035479,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:19","TOOLIK","IMNAVAIT","19","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0476526385727134,0.00770367020693098,-0.0166666666666666,0.017609117383619,-0.790939278937379,0.658301707779886,0.132637571157497,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:1","TOOLIK","IMNAVAIT","1","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.401553689566478,0.0199067557475598,0.22222222222222,0.0181706082505854,-2.20928649237471,0.411900871459692,1.79738562091502,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:20","TOOLIK","IMNAVAIT","20","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0864126042636419,0.00276937735721769,-0.0166666666666667,0.00475126887507765,-0.314817426017447,0.451023891720737,-0.136206465703287,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:21","TOOLIK","IMNAVAIT","21","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.204567460575237,-0.00685093215774546,-0.0166666666666667,-0.0166650641427695,-1.12532591551803,1.56481031607422,-0.43948440055619,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:22","TOOLIK","IMNAVAIT","22","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.120940382401569,-0.000259125816905929,0.0500000000000001,-0.0220541220273408,-0.367346938775514,0.642857142857143,-0.275510204081633,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:23","TOOLIK","IMNAVAIT","23","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.108168143545005,-0.00411238617518183,0.05,-0.00416772285666484,-0.287786108411374,-0.21887105222367,0.506657160635038,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:24","TOOLIK","IMNAVAIT","24","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0638537452938293,0.00603290630900653,0.130952380952396,0.0354946340349053,-0.689786310125719,-0.0808183169627774,0.770604627088493,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:25","TOOLIK","IMNAVAIT","25","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.47017890435042,-0.0228815570985458,-0.107142857142865,-0.0500996165684396,1.05578556703589,-0.534150662063762,-0.521634904972136,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:26","TOOLIK","IMNAVAIT","26","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.236144302330326,-0.00201804046195892,-0.0833333333333333,-0.0187310446521137,-1.66467912749122,1.80832721380482,-0.143648086313594,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:27","TOOLIK","IMNAVAIT","27","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.021723816438848,-0.00206938610617135,-0.083333333333339,0.00786097454595991,0.937950937950925,-0.844155844155846,-0.0937950937950924,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:28","TOOLIK","IMNAVAIT","28","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.122141179038038,-0.00253718932642832,-1.72681620959957e-14,0.0112389687447725,-1.31959628083665,0.626985704505133,0.692610576331516,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:29","TOOLIK","IMNAVAIT","29","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.10768245960032,0.00453577828471582,-6.62009107532606e-17,-0.00452760858582013,-0.687741630144737,0.547432158833157,0.140309471311576,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:2","TOOLIK","IMNAVAIT","2","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0791143310261715,-0.0136926140910822,0.0333333333333333,-0.00750914843589364,-0.447034514871079,0.827905826203367,-0.380871311332286,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:30","TOOLIK","IMNAVAIT","30","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.280826205478592,-0.00769058414956899,6.62009107532606e-17,-0.00791076537356482,-0.358403463314709,0.798652005396262,-0.440248542081557,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:31","TOOLIK","IMNAVAIT","31","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.116203706339489,-0.0365444420192741,0.333333333333349,0.0204282922385392,-1.62372517444989,1.20772946859909,0.415995705850797,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:32","TOOLIK","IMNAVAIT","32","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.422878802954396,0.00584716054266105,0.183333333333333,0.00714553494180999,0.373303891449057,-0.35924965864482,-0.0140542328042327,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:33","TOOLIK","IMNAVAIT","33","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.162398575713698,-0.00107825816125665,-0.0833333333333333,0.0418245538468571,-0.966295388631716,0.944182641871989,0.0221127467597283,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:34","TOOLIK","IMNAVAIT","34","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.283215366313267,-0.00845154448871884,0.154761904761912,-7.87727919579765e-05,0.434329168761808,0.466479997275889,-0.900809166037696,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:35","TOOLIK","IMNAVAIT","35","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0446139117738683,0.00886682350660699,0.0166666666666666,-0.017355504350235,-1.95598290598291,2.08805932629462,-0.132076420311713,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:36","TOOLIK","IMNAVAIT","36","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.496871210317978,0.0187574410833918,-0.16666666666668,0.00263905244984705,-0.767562631969472,1.19129144552881,-0.42372881355935,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:37","TOOLIK","IMNAVAIT","37","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.189708540682947,-0.000991483634285373,-0.0833333333333333,-0.0247762872602132,-0.545761567038162,0.949071259709556,-0.403309692671395,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:38","TOOLIK","IMNAVAIT","38","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.163982500453098,-0.00120956769440332,0.0666666666666667,-0.00888892155316522,-0.698482155907896,0.880122627647379,-0.181640471739482,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:39","TOOLIK","IMNAVAIT","39","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.0896580323517699,-0.00031164305522996,-0.0166666666666667,0.00139052677026649,-1.28994469582705,1.28094062799945,0.00900406782759685,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:3","TOOLIK","IMNAVAIT","3","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.127450756199315,-0.002393897433587,-0.15,-0.00598583441791066,0.147829000731995,-0.137863028468554,-0.00996597226344171,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:40","TOOLIK","IMNAVAIT","40","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.130104945855327,-0.00608142157470005,0.0833333333333334,-0.00213591193791496,-0.115510800960755,0.165973374552012,-0.0504625735912535,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:41","TOOLIK","IMNAVAIT","41","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0483569118073653,0.00038044604650508,0.0833333333333305,0.0293994134000857,-1.24819754866615,1.06044220139386,0.187755347272284,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:42","TOOLIK","IMNAVAIT","42","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.193544286108368,-0.00196807289786797,-0.0333333333333333,-0.0248620718278852,-0.937483639132818,1.36360391232955,-0.426120273196733,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:43","TOOLIK","IMNAVAIT","43","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0949474039756233,-0.000157626821054383,0.0833333333333333,-0.0113244383808852,-1.88445754309269,1.80191579475995,0.0825417483327483,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:44","TOOLIK","IMNAVAIT","44","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.5411313672833,0.00308533466237205,0.166666666666672,-0.00305442358227713,-2.14285714285726,1.92640692640704,0.216450216450222,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:45","TOOLIK","IMNAVAIT","45","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0,0.000265079796776905,-6.62009107532606e-17,-0.00186245510835737,-0.398486024844725,0.429625654609674,-0.0311396297649494,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:46","TOOLIK","IMNAVAIT","46","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.30581527599116,-0.00207169098318171,0.0833333333333334,-0.0121537881395828,-0.976442081143596,0.825349998741012,0.151092082402581,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:47","TOOLIK","IMNAVAIT","47","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.0734833525816701,0.00280959746259897,0.0333333333333333,-0.0165291781483832,-0.604675734448359,0.442486939271122,0.162188795177231,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:48","TOOLIK","IMNAVAIT","48","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.205476588006859,-0.00975194358387529,0.0833333333333468,-0.0157359125279613,-1.11788617886186,1.4078192252512,-0.289933046389339,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:49","TOOLIK","IMNAVAIT","49","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.124895521285377,0.00124151766006332,-0.0333333333333333,0.00148474153459184,-1.12895299992075,1.20008718395815,-0.0711341840374103,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:4","TOOLIK","IMNAVAIT","4","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0858332736340133,-0.0111975017302494,0.116666666666667,0.00585339862688169,-0.388438572121445,-0.0296256737576968,0.418064245879137,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:50","TOOLIK","IMNAVAIT","50","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.122146816758444,0.014077455291688,-0.0476190476190485,-0.0244481207388014,0.179605039155582,0.218882241354212,-0.398487280509793,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:51","TOOLIK","IMNAVAIT","51","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.0447404081619688,-0.0158056328772443,0.0238095238095327,-0.0186990383516163,-1.46000260569351,1.04444878726688,0.415553818426639,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:52","TOOLIK","IMNAVAIT","52","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.0616622566591599,-0.000817411062306628,-0.0333333333333334,-0.0169077818301178,-0.384692920768875,0.79960150023441,-0.414908579465542,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:53","TOOLIK","IMNAVAIT","53","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.18176940675195,-0.0027084688200901,0.0833333333333333,-0.00165147811583197,0.330134138097957,-0.543320062986743,0.213185924888788,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:54","TOOLIK","IMNAVAIT","54","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.101285678055283,-0.0045017499782484,0.0166666666666666,0.00705208453461386,-0.436756855260062,0.388057437556879,0.0486994177031722,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:55","TOOLIK","IMNAVAIT","55","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-4.70277822052876e-16,0.00302561231500115,0,-0.0065225802583256,-0.366237152937535,0.172572480441725,0.193664672495807,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:56","TOOLIK","IMNAVAIT","56","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.267883750002998,0.00319537527086024,-0.0499999999999999,0.00747136942964313,-0.413477497042571,0.0523840422338749,0.361093454808693,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:57","TOOLIK","IMNAVAIT","57","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0853051269222268,-0.01261461930643,0.1,-0.00586179473434982,0.255111917955589,0.221733167904842,-0.476845085860432,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:58","TOOLIK","IMNAVAIT","58","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,NA,NA,0.166666666666678,0.0177233753612017,-0.63813813813821,0.638138138138207,0,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:59","TOOLIK","IMNAVAIT","59","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.157479443975963,-0.00786540934199593,0.0666666666666667,0.00366931421223432,-0.670924908424909,0.553296703296704,0.117628205128205,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:5","TOOLIK","IMNAVAIT","5","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.213805549839603,0.00230716811605101,0.0833333333333334,-0.00741914961013917,-0.727441473918729,0.727441473918728,0,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:60","TOOLIK","IMNAVAIT","60","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.467971766780855,0.00192530503312839,-0.0833333333333333,-0.0216234679578369,0.351931298394565,0.0618074033105126,-0.413738701705083,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:61","TOOLIK","IMNAVAIT","61","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.00447624996260943,-0.0145647797548238,0.0119047619047611,-0.0124658580043758,-0.319692336865066,0.427337632283813,-0.107645295418749,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:62","TOOLIK","IMNAVAIT","62","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.620894819328254,-0.00262125446083097,0.345238095238123,0.00210470918434678,-0.747521895704189,0.748727163821555,-0.00120526811736768,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:63","TOOLIK","IMNAVAIT","63","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.181833253215292,0.00508079951490813,0.1,-0.00833418553358499,0.196853936260714,-0.189709988438803,-0.00714394782191405,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:64","TOOLIK","IMNAVAIT","64","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.101675644806243,-0.00385069402585696,0.0833333333333329,0.00136687210836438,0.295102184637088,-0.665081042988036,0.369978858350941,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:65","TOOLIK","IMNAVAIT","65","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.127788348477608,-0.00755979718730883,-0.0238095238095227,-0.0171407415389002,-0.913428359080571,1.14471076427605,-0.231282405195472,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:66","TOOLIK","IMNAVAIT","66","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.076893774301722,-0.0070096486106465,0.0166666666666667,-0.0126642337780129,0.387389098789147,-0.176411979871466,-0.210977118917681,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:67","TOOLIK","IMNAVAIT","67","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.113946482327196,0.00220736258650453,0.0833333333333334,-0.0267706340294857,-2.69128804388553,2.60696485456878,0.084323189316743,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:68","TOOLIK","IMNAVAIT","68","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.607526196335088,-0.0213769987220575,0.154761904761912,-0.0173115825246565,-0.567329495900969,1.16780045351479,-0.600470957613822,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:69","TOOLIK","IMNAVAIT","69","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.717446689522038,0.00280988747372221,-0.333333333333366,-0.0119927182198391,0.215686274509853,-0.196078431372587,-0.0196078431372787,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:6","TOOLIK","IMNAVAIT","6","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0947271474702758,0.0086071200305065,-0.0500000000000001,-0.010040201179153,0.157145673777938,-0.217371428271715,0.060225754493777,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:70","TOOLIK","IMNAVAIT","70","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.0844166503474938,0.00243058582309028,0.0119047619047611,-0.0157576216999408,0.00750013636612377,-0.0368946102050429,0.0293944738389167,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:71","TOOLIK","IMNAVAIT","71","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.132069644782233,-0.000152756992781008,0.0333333333333333,-0.00972056767464638,-0.839594479625512,0.682699180132957,0.156895299492564,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:7","TOOLIK","IMNAVAIT","7","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,-0.914000612187218,0.0223206764524597,-0.416666666666652,0.0386552027941753,0.651544401544385,-0.0563063063063059,-0.595238095238074,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:8","TOOLIK","IMNAVAIT","8","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.109691394792155,-0.00337004999923023,-0.05,0.0131395959561072,-0.452466550039864,0.492269461430232,-0.0398029113903733,0.0367878616290269,0.356302521008416
"TOOLIK:IMNAVAIT:9","TOOLIK","IMNAVAIT","9","MOIST",68.62,-149.28,899,1,"Arctic",68.5,-149,"68.5_-149","North America-West",9.4,277,0.185935216183352,0.00242434733867789,-0.05,0.00315318521825846,-0.0619055649131549,0.287547616541118,-0.22564205162796,0.0367878616290269,0.356302521008416
"TOOLIK:MOIST:13","TOOLIK","MOIST","13","MOIST",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,-0.140742077781951,-0.0048207835906885,0.0297297297297327,-0.0231793554112108,-1.65678263598272,1.66603772794244,-0.00925509195971994,0.0356486549698011,0.968907563025222
"TOOLIK:MOIST:17","TOOLIK","MOIST","17","MOIST",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.228543922507643,0.00439136834176746,0.0594594594594783,-0.0193136363472785,-1.79748511705663,1.78084019530396,0.0166449217526702,0.0356486549698011,0.968907563025222
"TOOLIK:MOIST:18","TOOLIK","MOIST","18","MOIST",68.62,-149.61,720,0.5625,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.155865265656687,-0.00617704915645904,0.0756756756756767,-0.0181508765777434,-1.16430498338394,1.3266554746818,-0.16235049129786,0.0356486549698011,0.968907563025222
"TOOLIK:TUSSOCKGRID:10","TOOLIK","TUSSOCKGRID","10","MOIST",68.62,-149.61,731,1,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.601750860472474,0.000401030903890408,0.190476190476193,-0.00896576326886665,-0.150646678424461,-0.363756613756622,0.514403292181076,0.0356486549698011,0.968907563025222
"TOOLIK:TUSSOCKGRID:11","TOOLIK","TUSSOCKGRID","11","MOIST",68.62,-149.61,731,1,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.202037474768615,-0.0172099915053706,0.11111111111111,-0.0519102915585079,-1.60646714826279,1.54798761609906,0.0584795321637423,0.0356486549698011,0.968907563025222
"TOOLIK:TUSSOCKGRID:12","TOOLIK","TUSSOCKGRID","12","MOIST",68.62,-149.61,731,1,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,-0.186268052882389,0.00504008247186614,-0.0833333333333333,-0.00041692611152766,0.677019739519733,-0.540165852665852,-0.136853886853887,0.0356486549698011,0.968907563025222
"TOOLIK:TUSSOCKGRID:13","TOOLIK","TUSSOCKGRID","13","MOIST",68.62,-149.61,731,1,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,0.414612174215928,-0.0259709586828188,0.16666666666668,-0.0114484708187403,-0.953014184397223,0.7757092198582,0.177304964539027,0.0356486549698011,0.968907563025222
"TOOLIK:TUSSOCKGRID:14","TOOLIK","TUSSOCKGRID","14","MOIST",68.62,-149.61,731,1,"Arctic",68.5,-149.5,"68.5_-149.5","North America-West",10.3,249,-0.0547822495966998,-0.0027822418481377,-0.0666666666666667,0.00600527043022899,1.19977879088353,-0.605888630996235,-0.59389015988729,0.0356486549698011,0.968907563025222
