"row_ID","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","YEAR_earliest","YEAR_latest","Repeats","ValueType","Method","SurveyedArea","LAT","LONG","lat_grid","lon_grid","gridcell","Region","FRic","FEve","SR","FDis","qual.FRic","AlpArc","AZONE","ELEV","MOISTURE","TempSeas","TempMaxSum","TempMinWin","TempAvSum","TempAvWin","PrecipAnn","PrecipSeas","SnowAnn","permafrost","EShrubCover","DShrubCover","GraminoidCover","ForbCover","PlotDominatingFG"
5007,"THUFUVER:SALIXHEATH:SALIXHEATH1_9:2007","THUFUVER:SALIXHEATH:SALIXHEATH1_9","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH1_9",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",9.66674522635158,0.672994941240832,5,2.37669301503448,0.955199058208669,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,57.5757575757576,12.1212121212121,30.3030303030303,"Deciduous_Shrub-Dominated"
5011,"THUFUVER:SALIXHEATH:SALIXHEATH2_10:1989","THUFUVER:SALIXHEATH:SALIXHEATH2_10","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_10",1989,1985,1989,4,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.4979752966576,0.751270897305743,6,2.7887101165783,0.932568544815341,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",14.7058823529412,26.4705882352941,14.7058823529412,44.1176470588235,"None"
5018,"THUFUVER:SALIXHEATH:SALIXHEATH2_11:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_11","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_11",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.2309447652293,0.690288854574788,7,2.9489281967914,0.87112195974294,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",50.8474576271186,30.5084745762712,8.47457627118644,10.1694915254237,"Evergreen_Shrub-Dominated"
5024,"THUFUVER:SALIXHEATH:SALIXHEATH2_12:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_12","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_12",2007,1985,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.6284450948154,0.683947216337721,7,2.7711287914953,0.82458623190558,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",33.3333333333333,45,13.3333333333333,8.33333333333333,"None"
5031,"THUFUVER:SALIXHEATH:SALIXHEATH2_13:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_13","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_13",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",19.5951585704792,0.654233104580282,8,2.88490018216953,0.852222292657978,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",40.625,34.375,12.5,12.5,"None"
5037,"THUFUVER:SALIXHEATH:SALIXHEATH2_14:1989","THUFUVER:SALIXHEATH:SALIXHEATH2_14","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_14",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.4979752966576,0.518092217856263,6,2.76697960852621,0.932568544815341,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",37.9310344827586,3.44827586206897,27.5862068965517,31.0344827586207,"None"
5043,"THUFUVER:SALIXHEATH:SALIXHEATH2_15:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_15","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_15",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",17.6217422415303,0.727652255676418,7,2.25692498008521,0.81590222958665,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,14.2857142857143,57.1428571428571,28.5714285714286,"Graminoid-Dominated"
5048,"THUFUVER:SALIXHEATH:SALIXHEATH2_16:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_16","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_16",2007,1984,2007,5,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.8636787316054,0.624963668052625,7,2.90109551289979,0.82639086495946,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,31.5789473684211,39.4736842105263,28.9473684210526,"None"
5055,"THUFUVER:SALIXHEATH:SALIXHEATH2_17:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_17","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_17",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.5400235238876,0.836474988869076,5,2.22271989705968,0.921077283344425,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,5,60,35,"Graminoid-Dominated"
5061,"THUFUVER:SALIXHEATH:SALIXHEATH2_18:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_18","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_18",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",6.31321808378281,0.72262387870591,4,1.84343905355817,1,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",65,5,25,5,"Evergreen_Shrub-Dominated"
5068,"THUFUVER:SALIXHEATH:SALIXHEATH2_19:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_19","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_19",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",18.0432895837096,0.634310157083771,7,3.00662582325636,0.850099808803985,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",45.4545454545455,27.2727272727273,9.09090909090909,18.1818181818182,"None"
5073,"THUFUVER:SALIXHEATH:SALIXHEATH2_1:1988","THUFUVER:SALIXHEATH:SALIXHEATH2_1","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_1",1988,1984,1988,5,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.78542544827,0.687229931909587,5,2.61589981192478,0.909182079812716,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,50.9433962264151,13.2075471698113,35.8490566037736,"Deciduous_Shrub-Dominated"
5079,"THUFUVER:SALIXHEATH:SALIXHEATH2_20:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_20","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_20",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.7411823180285,0.645297727419301,6,2.70790697326713,0.911394563819058,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",15.7894736842105,34.2105263157895,2.63157894736842,47.3684210526316,"None"
5085,"THUFUVER:SALIXHEATH:SALIXHEATH2_2:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_2","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_2",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",14.0625756859269,0.754278723371453,7,3.02952122054454,0.796972649796823,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",46.8085106382979,19.1489361702128,10.6382978723404,23.4042553191489,"None"
5091,"THUFUVER:SALIXHEATH:SALIXHEATH2_3:1989","THUFUVER:SALIXHEATH:SALIXHEATH2_3","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_3",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.6284450948154,0.785198087041509,7,2.61895236456752,0.82458623190558,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",12.5,20.8333333333333,16.6666666666667,50,"None"
5098,"THUFUVER:SALIXHEATH:SALIXHEATH2_4:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_4","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_4",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",9.77653152784403,0.768356299994846,5,2.66611105261435,0.925897373778797,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",31.25,33.3333333333333,12.5,22.9166666666667,"None"
5104,"THUFUVER:SALIXHEATH:SALIXHEATH2_5:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_5","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_5",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.8883340566443,0.774603605494908,7,3.10560401724091,0.862715763938513,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",51.7241379310345,5.17241379310345,10.3448275862069,32.7586206896552,"Evergreen_Shrub-Dominated"
5111,"THUFUVER:SALIXHEATH:SALIXHEATH2_6:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_6","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_6",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.8883340566443,0.653817321874008,7,2.8433423440105,0.862715763938513,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",20,20,20,40,"None"
5117,"THUFUVER:SALIXHEATH:SALIXHEATH2_7:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_7","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_7",2007,1985,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",12.2307347241534,0.812111129977643,5,2.77256002698933,0.956843802646975,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,0,28.5714285714286,71.4285714285714,"Forb-Dominated"
5123,"THUFUVER:SALIXHEATH:SALIXHEATH2_8:1989","THUFUVER:SALIXHEATH:SALIXHEATH2_8","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_8",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.1801507162754,0.650251804233503,8,2.03718030320142,0.811546503279166,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",5.12820512820513,61.5384615384615,5.12820512820513,28.2051282051282,"Deciduous_Shrub-Dominated"
5130,"THUFUVER:SALIXHEATH:SALIXHEATH2_9:2007","THUFUVER:SALIXHEATH:SALIXHEATH2_9","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH2_9",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",12.4445732813314,0.691002849513382,6,2.8166955534504,0.913190996504294,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",54.0540540540541,27.027027027027,2.7027027027027,16.2162162162162,"Evergreen_Shrub-Dominated"
5136,"THUFUVER:SALIXHEATH:SALIXHEATH3_10:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_10","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_10",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.5122315182293,0.670051540192947,8,3.02421763838001,0.805502548881088,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",38.9830508474576,37.2881355932203,10.1694915254237,13.5593220338983,"None"
5142,"THUFUVER:SALIXHEATH:SALIXHEATH3_11:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_11","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_11",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.5631173678622,0.759859992256658,6,2.96473466099689,0.840602799369905,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",32.5581395348837,30.2325581395349,18.6046511627907,18.6046511627907,"None"
5148,"THUFUVER:SALIXHEATH:SALIXHEATH3_12:1989","THUFUVER:SALIXHEATH:SALIXHEATH3_12","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_12",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.4979752966576,0.74647563563364,6,2.40928421876794,0.932568544815341,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",10,16.6666666666667,26.6666666666667,46.6666666666667,"None"
5155,"THUFUVER:SALIXHEATH:SALIXHEATH3_13:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_13","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_13",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",NA,NA,2,0.428412428494889,NA,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,94.6666666666667,5.33333333333333,0,"Deciduous_Shrub-Dominated"
5160,"THUFUVER:SALIXHEATH:SALIXHEATH3_14:1989","THUFUVER:SALIXHEATH:SALIXHEATH3_14","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_14",1989,1984,1989,5,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",9.40846176918187,0.592164809847886,5,2.74083818586027,0.931358438026438,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",50,5,20,25,"None"
5167,"THUFUVER:SALIXHEATH:SALIXHEATH3_15:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_15","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_15",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",14.8397190190374,0.69003970047916,6,2.18759932890101,0.854828587920759,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",68.8524590163934,14.7540983606557,11.4754098360656,4.91803278688525,"Evergreen_Shrub-Dominated"
5174,"THUFUVER:SALIXHEATH:SALIXHEATH3_16:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_16","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_16",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",6.82208259157338,0.628188987332568,4,2.65494348284094,1,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",46.875,37.5,3.125,12.5,"None"
5181,"THUFUVER:SALIXHEATH:SALIXHEATH3_17:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_17","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_17",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.4257175854317,0.716323880309849,7,2.08479822777451,0.809222932415781,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",5.71428571428571,60,14.2857142857143,20,"Deciduous_Shrub-Dominated"
5188,"THUFUVER:SALIXHEATH:SALIXHEATH3_18:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_18","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_18",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",6.4379141291517,0.68229704706169,4,2.54009113353518,1,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",53.6585365853659,34.1463414634146,3.65853658536585,8.53658536585366,"Evergreen_Shrub-Dominated"
5195,"THUFUVER:SALIXHEATH:SALIXHEATH3_19:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_19","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_19",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",15.0698140215227,0.697218276345691,7,2.2903831248887,0.888002885891965,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",72.3076923076923,13.8461538461538,3.07692307692308,10.7692307692308,"Evergreen_Shrub-Dominated"
5201,"THUFUVER:SALIXHEATH:SALIXHEATH3_1:1989","THUFUVER:SALIXHEATH:SALIXHEATH3_1","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_1",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.2309447652293,0.667191619210734,7,2.72900421247285,0.87112195974294,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",41.4634146341463,9.75609756097561,39.0243902439024,9.75609756097561,"None"
5208,"THUFUVER:SALIXHEATH:SALIXHEATH3_20:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_20","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_20",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",10.3995220717909,0.866594924553289,5,2.87758907280995,0.950197539648732,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",43.2835820895522,26.865671641791,14.9253731343284,14.9253731343284,"None"
5215,"THUFUVER:SALIXHEATH:SALIXHEATH3_2:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_2","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_2",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",NA,NA,2,1.49018371241793,NA,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,0,77.2727272727273,22.7272727272727,"Graminoid-Dominated"
5221,"THUFUVER:SALIXHEATH:SALIXHEATH3_3:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_3","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_3",2007,1984,2007,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",NA,0.844948496273024,3,2.31123913260852,NA,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,48.3870967741936,51.6129032258065,0,"Graminoid-Dominated"
5227,"THUFUVER:SALIXHEATH:SALIXHEATH3_4:1989","THUFUVER:SALIXHEATH:SALIXHEATH3_4","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_4",1989,1984,1989,6,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",9.66674522635158,0.900692196731331,5,2.50292619435454,0.955199058208669,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,16.6666666666667,50,33.3333333333333,"None"
5234,"THUFUVER:SALIXHEATH:SALIXHEATH3_5:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_5","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_5",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",6.66716257383291,0.558297486357565,4,2.2806972544264,1,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,56.4102564102564,35.8974358974359,7.69230769230769,"Deciduous_Shrub-Dominated"
5241,"THUFUVER:SALIXHEATH:SALIXHEATH3_6:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_6","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_6",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.3666275029726,0.747831327942074,5,2.50096339811359,0.939815483156143,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,45.7627118644068,33.8983050847458,20.3389830508475,"None"
5248,"THUFUVER:SALIXHEATH:SALIXHEATH3_7:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_7","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_7",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",11.78542544827,0.603828867481397,5,2.22327324969759,0.909182079812716,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",0,57.6271186440678,22.0338983050847,20.3389830508475,"Deciduous_Shrub-Dominated"
5255,"THUFUVER:SALIXHEATH:SALIXHEATH3_8:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_8","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_8",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",16.8883340566443,0.638253202883585,7,2.13301309968592,0.862715763938513,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",12.6984126984127,65.0793650793651,14.2857142857143,7.93650793650794,"Deciduous_Shrub-Dominated"
5262,"THUFUVER:SALIXHEATH:SALIXHEATH3_9:2007","THUFUVER:SALIXHEATH:SALIXHEATH3_9","THUFUVER:SALIXHEATH","THUFUVER","SALIXHEATH","SALIXHEATH3_9",2007,1984,2007,7,"pf_all_plot","Point-framing (sum)",0.25,64.57,-18.6,64.5,-18.5,"64.5_-18.5","GreenIceland",13.4979752966576,0.676598792055796,6,2.58103125907412,0.932568544815341,"Subarctic","LOW",600,"DRY",4223,8.4,-7.6,6,-4.9,952,18,708,"sporadic",25.2631578947368,62.1052631578947,8.42105263157895,4.21052631578947,"Deciduous_Shrub-Dominated"
5264,"THYKKVIBAER:HH100:1000:2015","THYKKVIBAER:HH100:1000","THYKKVIBAER:HH100","THYKKVIBAER","HH100","1000",2015,2015,2015,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",15.1719316992176,0.600122088600605,8,2.29910803572998,0.965783863403086,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,86.283185840708,13.716814159292,"Graminoid-Dominated"
5267,"THYKKVIBAER:HH100:991:2015","THYKKVIBAER:HH100:991","THYKKVIBAER:HH100","THYKKVIBAER","HH100","991",2015,2015,2015,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",31.3369857046525,0.456767434578294,13,2.20931020247255,0.82424654377508,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,77.2321428571429,22.7678571428571,"Graminoid-Dominated"
5269,"THYKKVIBAER:HH100:992:2015","THYKKVIBAER:HH100:992","THYKKVIBAER:HH100","THYKKVIBAER","HH100","992",2015,2015,2015,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",28.8539580060893,0.586712195124549,12,1.86857551773289,0.861067912031189,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,79.9196787148594,20.0803212851406,"Graminoid-Dominated"
5272,"THYKKVIBAER:HH100:993:2015","THYKKVIBAER:HH100:993","THYKKVIBAER:HH100","THYKKVIBAER","HH100","993",2015,2015,2015,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",28.8539580060893,0.700376951569862,12,2.16323193428979,0.861067912031189,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,70.0404858299595,29.9595141700405,"Graminoid-Dominated"
5275,"THYKKVIBAER:HH100:994:2015","THYKKVIBAER:HH100:994","THYKKVIBAER:HH100","THYKKVIBAER","HH100","994",2015,2015,2015,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",27.4994198168511,0.823929121924047,11,2.85037578099347,0.854691107832256,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,51.6260162601626,48.3739837398374,"Graminoid-Dominated"
5277,"THYKKVIBAER:HH100:995:2005","THYKKVIBAER:HH100:995","THYKKVIBAER:HH100","THYKKVIBAER","HH100","995",2005,2005,2005,1,"BraunBlanquet",NA,0.25,63.5641,-20.16786,63.5,-20,"63.5_-20","GreenIceland",28.0873230382436,0.444207300015836,11,1.83685954899577,0.884313646927918,"Subarctic","LOW",5,"MOIST",3675,12.8,-0.2,11.3,1.7,1332,17,1027,"none",0,0,92.2413793103448,7.75862068965517,"Graminoid-Dominated"
